tweettext,label
I just wanted to eat some wings and watch the game. Where the fuck this depression come from.,1
RT @shannonpurser: Depression sucks. I'm in the middle of it rn. I know some of you are too. We're going to make it.,1
"while a Met, Pete Harnisch was treated for depression, a way bigger deal in the 90s sports world than it is now",1
RT @ehjovan: so not only am i gay because im depressed but being gay is the root of my depression... im trapped in an endless cycle https:/…,1
RT @brokeslut: i just want to someone to c*ddle the f*ck out of me i'm sad and lonely,1
@PaulGil83272978 @AerLingus @British_Airways Holidays are supposed to be relaxing &amp; with no stress.. this has been so stressful!!!!!,1
RT @ndemma_: still can't tell if the tears in my eyes are from the allergies or the depression https://t.co/HdCPgXqIEu,1
I’m so fucking sad,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @hEnereyG: This is a sad story of C. Martin Croker’s last days. This guy is hugely important to animation history, arguably there’s no A…",1
So sad seeing good people being sad over someone I know how much it sucks 😖,1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
"RT @hannahssyy: As a psych major I’m frustrated at the stigma against wanting attention. All humans need attention. In fact, it’s the lack…",1
2- I refused to put a label on my anxiety until this past semester when it got out of control. I thought that there was no way what I was--,1
"RT @hEnereyG: This is a sad story of C. Martin Croker’s last days. This guy is hugely important to animation history, arguably there’s no A…",1
"RT @erika_sannn: Me: ando super bem da ansiedade 
Anxiety: yeah bitch you thought 
Me:
Anxiety:
Me:
Anxiety: *panic attack*",1
"RT @ar15m4mid: Therapist coin the term
""Trump Anxiety Disorder""
Think it's bad now?
Wait till the snowflakes go to their their therapist an…",1
RT @emoblackthot: Listening to sad songs when you’re already sad &gt;&gt;&gt;&gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,1
"Ain’t no stress on me lord, I’m moving forward",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @forjungs: Jangan sampai trending. Sensor namanya. He doesnt need to see his name trending bc of this sad news.

I'm shaking and I didnt…",1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
the thing i hate about depression is that it never truly goes away. it will randomly make itself known throughout your life,1
RT @cjchacon00: i hate those nights when you’re sad for no reason lol,1
43. I feel like there's something missing and that's why my depression has spiked within the last year.,1
JUST SAY THAT YOURE SAD ABOUT WHAT HAPPEN DONT MENTION HIS NAME OMFG HIS ON #19 ALREADY STOPPP 😭😭,1
When telling a quarter of teenagers experience depression.,1
RT @Ipraisewomen: Her insecurity is so sad. She's not built to be in the spotlight like this https://t.co/X9fXZ3X3eD,1
RT @simphiwedana: The reason I talk about my depression is because silence kills. Depression flourishes in silence. When you name and talk…,1
RT @95lattae: you know what makes me really sad and it’s something bts have talked about: how fast everything is going for them. they’re do…,1
"RT @pillowxthoughts: anxiety is a devastating thing. no matter how many times you are told to “breathe,” it feels as though the air has all…",1
#NoTeEnamores de aquel que no puede mantener una conversación. #Sad,1
RT @wef: How stressful is your city? Learn more about managing stress: https://t.co/7QJ1uUSkEA https://t.co/y80mpKRiPz,1
That depression that just makes you sleep...,1
RT @dianacmb4: This is what logging elephants suffer each &amp; every day! This is their sad reality. This is why we must come together 2 end t…,1
the struggle is real but so is God🙏 #anxiety #depression #panicattacks https://t.co/lVcFTwqM4X,1
"and since i missed uprising and the cool event skins, i'm depression.",1
RT @botanical: He spent two years planting thousands of scented flowers for his blind wife to smell to help with her depression https://t.c…,1
Depression.,1
"RT @Adept: Believe it or not I used to be one suicidal mf,,, BUT DAMN MY NIGGA MY DEPRESSION AND SUICIDAL THOUGHTS VANISHED AT THE SIMPLE T…",1
"I HAVE SO MUCH ANXIETY FLOWING THROUGH ME RN, whyyyyy",1
*takes a 4 hour long depression nap*,1
Sad &amp; stressed ... ima get a margarita 🤷🏾‍♀️,1
RT @nicamora: finna be asleep in .6 seconds but why is it that creatives seem to experience depression the most,1
"RT @Friendstagram: I love sleep. You forget about pain, problems, stress, everything for a while.",1
@nqabamatshazi Very sad. Unzima lumdlalo,1
RT @ladruggie: me to me: bitch you stress me out 😂,1
RT @sosadtoday: it's my depression and i'll do what i want with it,1
"Prof Bongani Mayosi’s death highlights mental health issues among doctors
https://t.co/OtA2NdbDAU https://t.co/MQxnOAZIDS",1
@Queerty I’m sorry but gays kinda have it easier now! My time coming out was horrific that caused me to go into dep… https://t.co/p5cawuHgxf,1
RT @ehjovan: so not only am i gay because im depressed but being gay is the root of my depression... im trapped in an endless cycle https:/…,1
"RT @ByYourLogic: 2020 is going to rock. Kasich will run a doomed primary Trump will do an ad that features ""All Girls All The Same"" where h…",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @VINTERINE: wtf is this me when I blast sad music in my earphones and cry while I wash the dishes and clean the house https://t.co/n1Xbl…,1
"RT @cnni: Driving to work has been shown to increase levels of stress, anxiety, depression, back pain and blood pressure https://t.co/svlDf…",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @VINTERINE: wtf is this me when I blast sad music in my earphones and cry while I wash the dishes and clean the house https://t.co/n1Xbl…,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
"RT @hannahssyy: As a psych major I’m frustrated at the stigma against wanting attention. All humans need attention. In fact, it’s the lack…",1
RT @philuhmena: 7 months ago today I was raped. I was ashamed of my body. Hid my depression. Today I am a strong happy survivor &amp; l… ,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,1
@Linkman213 @Kingdomcub OH MY GOD I FEEL BAD FOR BEING ANGEREY NOW CAUSE I FORGOT ABOUT THIS AND NOW I AM SAD,1
Holy shit the anxiety just hit me,1
RT @Worthless35: #depression https://t.co/XiEJDroSVl,1
Prof. Matthew Kimble: Researching Post Traumatic Stress Disorder https://t.co/bbM7wIB7KN,1
REMINDER: jokes about suicide aren't funny,1
@taesnowhite So sad 😭😭😭😭😭💔💔💔,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @sosadtoday: it's my depression and i'll do what i want with it,1
"RT @HefinR: After 27 years of service to the #NHS as a nurse, midwife &amp; health visitor, Mrs R has today resigned - the frustration of seein…",1
i am absolutely terrified of having to figure out who the hell i am outside of my depression,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @f0xyroxy: it’s sad how moms can’t post pictures of their babies on here anymore, this is why i’m always so hesitant to post pictures of…",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @spicaterribIe: otabeks th scary lookin guy who walks by &amp; u overhear him sayin ""hes got that anxiety disorder bro so i went with him so…",1
RT @Jniewalker: มินย้อกถามซอฮยอนว่า depression แปลว่าอะไร น้องก็พิมพ์ตอบให้ ละนังก็แบบ อู้วว ชเวซอฮยอนนน~~ ละก็บอกว่าเนี่ยซอฮยอนเคย… ,1
"Stock market crash, great depression and murder yet it has heartwarming end #BeyondTheCarousel… https://t.co/TWuKIXtgBl",1
RT @LightSkinHenz: Depression sneaking back into my life https://t.co/PAkDYa6zXO,1
RT @maddyharrison1: And so the depression is kicking in,1
"RT @kerryscan: Facemasks are so powerful
Sad? Facemask.
Skin bad? Facemask.
Bored? Facemask.
Tired? Facemask.
Sleepover? Facemasks.
Stresse…",1
RT @caffelataes: we were all wondering why tae*y*ng wasn’t showing himself these days and it made us sad but what makes me sadder is the re…,1
RT @sarahinthesen8: Simply tragic &amp; extremely sad that Hamid Khazaei's death was preventable. The Minister has never taken responsibility f…,1
RT @carxlinv: depression hours at it again brb https://t.co/IG6ZMK0CrS,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @shxramin: The most sad is, both his grandma and grandpa passed away when he is away from Korea😭😭

Yang paling sedih, kakek dan neneknya…",1
RT @icedcoffeemaker: do you ever get extremely sad because you want to talk to someone but you're so boring that you don't know what to tal…,1
RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
Ignoring mental health has a cost extending far beyond bad publicity and unhappy employees. https://t.co/qqJxnKIY9c,1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"Fuck depression. Another life extinguished tonight. 

If you're feeling suicidal,  its okay to seek help. It's NOT a sign of weakness.",1
"RT @DaveePena: Shows how professional Cruise is. As much as I feel for Cavill's sad puppy face here, Cruise was right to tell him no... htt…",1
Quedé sin un cinco que sad,1
"How to Deal with Stress, Anxiety and Bipolar Disorder - Anxiety is one of many troubling symptoms of bipolar di... https://t.co/34Al3y4eAE",1
"RT @ar15m4mid: Therapist coin the term
""Trump Anxiety Disorder""
Think it's bad now?
Wait till the snowflakes go to their their therapist an…",1
"Depression is caused by displeasing Allah!
~.",1
@btsmint Aghhhh :( this is so sad 😭,1
sht im so sad rn fhjdcjkkk,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @DlSTURBlNG: my depression? i'm back on it,1
"RT @PabloFedados: This is sad , really really sad! 

😭😭😭😂😂😂

@NandosSA https://t.co/EO9u3ymPRz",1
"*Depression hits✅*
*depression playlist✅*
*Regret living✅*
*suicide or self harm✅*
*lost in my mind*
Depression cycle nearly done 🤙🏼",1
"RT @spicaterribIe: otabeks th scary lookin guy who walks by &amp; u overhear him sayin ""hes got that anxiety disorder bro so i went with him so…",1
"RT @forjungs: Jangan sampai trending. Sensor namanya. He doesnt need to see his name trending bc of this sad news.

I'm shaking and I didnt…",1
"RT @nomadstevee: Marvel fandom: INFINITY WAR WAS SO SAD - I CANNOT WATCH IT AGAIn.

Marvel fandom *4 months later*: *tweets every sad scene…",1
Sometimes I block people out mostly because I'm thinking of something more important. #sad #depression #crush #writing #FML #anxiety #life,1
RT @LUClDITY: sad bitch hours,1
RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
i hate knowing he’s sad and in pain. i just want him to be happy always :(((,1
I don't think I've ever had such a bad anxiety attack in my life I don't know what to do,1
(Suicide TW),1
"I choked on that pill, I can’t swallow it, delete this tweet it triggers my anxiety. 💀",1
"Camilo y Evaluna ya casándose y yo no encuentro ni la pareja de mis medias, que sad.",1
Always get scared when Zoo randomly calls me. Gets me anxiety idk what this shit could be about,1
@FafaAjzxc SOPER SAD HAHAHAHAH,1
oh my god i’m actually so sad i just want him to be okay and i don’t ever want all these negative horrible things t… https://t.co/E2c41i2QPX,1
RT @betseyross: This poor man is seriously demented! It's hilarious but also really sad that #BillKristol has sunk so low. What a nutjob he…,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
"RT @ChristieC733: .@IngrahamAngle what's the deal if @realDonaldTrump doesn't get his wall he'll lose the #Midterms? 

WRONG.

No Trump sup…",1
Q sad ver memes y no tener a quien etiquetar,1
RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,1
"RT @x20vr_: People tell me depression is temporary
It's been 23 years and im still waiting for that temporary to be over",1
"RT @hannahssyy: As a psych major I’m frustrated at the stigma against wanting attention. All humans need attention. In fact, it’s the lack…",1
That Trayvon Martin documentary sad as hell man,1
RT @rgay: Not being able to eat my feelings makes me so sad every single day.,1
Sometimes I suffer from anxiety,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
Anxiety is a bitch,1
RT @95lattae: you know what makes me really sad and it’s something bts have talked about: how fast everything is going for them. they’re do…,1
RT @___kaylacotton: im a sad bitch,1
@ot7fancafe_bts Mmm no not really. Stress doesn’t temporarily make you racist. It’s just bring it to the surface.,1
RT @Destiny_Man: About 18 men in SA commit suicide every day and depression is among the leading causes: https://t.co/F6WSz2hc88 https://t.…,1
RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,1
RT @LUClDITY: sad bitch hours,1
i'm so sad,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
its such a sad day i can feel the pain in my chest :(,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @toodope915: if you suffer with depression.. there is always help..please call if your ever suicidal..rip #SuicideAwareness… ,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
jongin bitch stop making me sad :((((,1
depression https://t.co/70h91dZDLt,1
"RT @dismiss: people ask me
""why are you always so sad?""
i tell them i don't know...
i don't know",1
RT @GirlsBooklet: me: *takes 4 depression naps during the day and manages to fall asleep again at night and sleep in and wake up late… ,1
"okay, not quitting anymore due to depression anymore going to therapist so ill be on not that much tho.",1
RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
RT @_Maquay: LOLL Sadé always in some shit,1
Schaut euch #Suicide #Squad ergonomisch 3D #Hentai #Mauspad von Harley Quinn... von KeySmart mal an! https://t.co/2nnYh5EeTw,1
"my deepest condolences to him and his family, i really am so sad",1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
I be so sad ☹️☹️,1
the ARMY is being so fucking disrespectful it's getting me more mad then sad.. https://t.co/niGsYzASHT,1
"RT @onlinehomo: there’s a lot of things I can handle, heartbreak, being broke, depression, anxiety, but COCKROACHES?? no sweetie it’s game…",1
RT @__madisonava: sad bitch hrs,1
RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,1
"I have spent the last 10 months or so talking very openly, at times about my struggles with anxiety, depression, be… https://t.co/bTEOi6c4xi",1
"Würde nicht weiter auffallen,wäre ich nicht mehr da.#notjustsad #depression #bipolar #Suizidgedanken",1
RT @Ipraisewomen: Her insecurity is so sad. She's not built to be in the spotlight like this https://t.co/X9fXZ3X3eD,1
RT @enchiladad: so apparently my theme this summer is gonna be: depression,1
"RT @OURSELVES_BLACK: Do you really know what depression is? Find out here.
https://t.co/LtAaphoNkU",1
"7 Alternative Therapies for Depression - As I discussed last month, depression is the yin to anxiety’s yang. Be... https://t.co/EjfufwFLcx",1
I asked my man if he accepts members to his stress club. He told me “Depends on your stress. Talk tand me baby”. Wh… https://t.co/n3S7eFrPw1,1
"RT @NasirPasir: Johan: “Nora kenapa tak buat Kiki Challenge?”
Nora Danish: “Nanti depression kena kecam”
Zizan: “Jangan risau, kalau kita d…",1
RT @botanical: He spent two years planting thousands of scented flowers for his blind wife to smell to help with her depression https://t.c…,1
@niftyn3fty HDJDNFJFJ IM HAVING SEPERATION ANXIETY MISS U ALREADY RIP,1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"I hate anxiety. 

It steals all of my confidence.",1
"RT @itstaytorres: Depression isn’t always suicidal thoughts, and loneliness, and unending sadness. Sometimes it’s sleeping too much or too…",1
"RT @BTS_ARMY_INT: if you're new to this community and you didn't go through or know about those fucking years of anxiety, panic, and depres…",1
I really be spending cleaning my room  room the entire day to not think about guys and my depression,1
RT @ehjovan: so not only am i gay because im depressed but being gay is the root of my depression... im trapped in an endless cycle https:/…,1
im so sad i shouldnt have come,1
"RT @NasirPasir: Johan: “Nora kenapa tak buat Kiki Challenge?”
Nora Danish: “Nanti depression kena kecam”
Zizan: “Jangan risau, kalau kita d…",1
Depression my ass!,1
"Stock market crash, great depression and murder yet it has heartwarming end #BeyondTheCarousel… https://t.co/0dv3nZZPpl",1
"Such a disgrace !
Impeach this nitwit !
So sad /so delusional / so scary/ so unhinged / so uniquely unqualified !😳😔… https://t.co/hRStR5RG0o",1
RT @NinthWardJawn: me as my mental health continues to decline and my depression and anxiety cloud my judgment and decision making. https:/…,1
"RT @J1double7R: SOLAR 🔋J-double-R
(Mr.Joe Suicide) Monday
✴️☄️🌑🚀🌠💥 https://t.co/flCBf6GRdE",1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
"what a sad, sad society:/",1
@Richard_Spoor @BlessingTBM @AthiHo @agentcurieuse @helenzille Sorry but that’s bullshit and I think you know it. I… https://t.co/Mm853nQp91,1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
"RT @chiller: ""Schools are in crisis, mental health is in crisis. Yet the funding is there to take parents to court - whatever the cost."" #b…",1
RT @saintlauriss: i hate anxiety i hate stress i hate hate hate how i feel rn i just want to be okay and be happy and not scared of everyth…,1
RT @binglinhu: i think a lot of white folks don’t realize that racial anger is a manifestation of anxiety. and anxiety is EX. HAUS. TING.,1
You know whats really sad? I've seen someone comment on the new #Castlevania @Netflix series they cant 'wait to wat… https://t.co/Z9KPyJLVme,1
Yall probably like this bitch wont shut up about these damn whales but that shit real life sad as fuck,1
I added a video to a @YouTube playlist https://t.co/XkXs1OMD5G Chaha he tujko chahunga har dam song| very sad heartbroken emotional,1
"RT @tebotin_: A kguama a day, keeps depression away.",1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
Why does depression make ya sleep so much?? Am sick of getting called lazy when i literally can't control it at all,1
"RT @littlestartae: they even know when and where he went to the funeral
someone legit just stalked him
that's just sad",1
"RT @JanetHughes04: It is so sad that all human beings do not want a more equal world, for everyone. The ideology of last 40 years hasn’t wo…",1
just got my feelings hurt.... i’m heading for a depression nap now and i’ll wake up a different and stronger bitch… https://t.co/WY3ukFquIM,1
Sad lonely boy hours,1
so my gf hates when i play piano? guess iwont serenade her in the future this is so sad 😔,1
"@Guykatsu okay you know what

the only ones I'm neutral at worst on are anderson, angra, sad vlad, and george so just imagine the lines",1
RT @S_the_terrorist: It's sad that the silent treatment actually works :( sad that ignoring ppl makes dem care about u? Why do we chase da…,1
RT @FactsOfSchool: School hasn’t even started yet but my stress has,1
@Nogame4321 I missed it now I'm sad,1
@a_dub_alva @ChurchofSatan R0FL-C0PTAHRRR - INDEED (SO SAD)! 😂,1
RT @blamelexx: Idk what’s wrong with me 😂😭 I do not like people and it’s sad 💀 I can’t be friendly if I tried😭,1
"RT @tearjin: im so sad my heart actually hurts i love him so much and would do anything for him not to feel sadness, this world is cruel an…",1
RT @dubsteppenwolf: Well this is unbelievably sad and fucked up and totally unsurprising https://t.co/9BM9qjHDHO,1
Depression sucks.,1
"RT @NasirPasir: Johan: “Nora kenapa tak buat Kiki Challenge?”
Nora Danish: “Nanti depression kena kecam”
Zizan: “Jangan risau, kalau kita d…",1
RT @TripleH: Incredibly sad news about the passing of Brian Christopher. A tragic loss of life. Both @StephMcMahon and I are thinking of Je…,1
I was so angry about something but right now I feel sad; I want to send my deepest condolences to taehyung and his… https://t.co/6gZq59G1hs,1
@goldensduo No problem but did you see his name is now trending... Im crying its so sad that his privacy is now out,1
"RT @figgled: Cool things about being an adult
- eat chips whenever u want
- no bedtime
- tired all the time 
- sad all the time 
- wait a s…",1
RT @botanical: He spent two years planting thousands of scented flowers for his blind wife to smell to help with her depression https://t.c…,1
@VisionOfXtasy this shit gives me anxiety.,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @Sean_McDowell: More Than a Third of Teenage Girls Experience Depression | Eye-opening https://t.co/zCCn7OjDNU,1
"@VaVeros @justine_hyde &amp; the quilt is a historic australian quilt, the #waggaquilt, made by depression era housewifes from old suit samples",1
What to Do to Avoid Stress https://t.co/a0tT0Lc85X https://t.co/ur3yFwy7Uf,1
It is soo sad to those greenery being hacked... This tweet is just a gesture to show our protest and to get the off… https://t.co/Vp2HGpcx6W,1
is it sad that it hurt me to mute my mutuals who are posting TDL spoilers?? 😅 like... they’ll be back on my tl as s… https://t.co/h25bJhZYGA,1
"@BTS_twt tae I'm sorry about it . Stay strong baby .
  I'm so sad that I can not help you.
I love you . 😔",1
"Change your mind, change your #brain and life. #depression #anxiety #mindfulness #happiness #worry #mentalhealth… https://t.co/nnPWDba6Fc",1
RT @bbiss666: me pretending that my depression doesn’t effect my daily life https://t.co/OuSBVbxNSo,1
bwiset stress na stress ako kanina sa room😅,1
@nationalpost Sad day for these and ALL Canadians. This has to stop. Liberals are destroying this Country.,1
gonna focus on myself for a little bit fuck my depression and hoe ways,1
"RT @pillowxthoughts: anxiety is a devastating thing. no matter how many times you are told to “breathe,” it feels as though the air has all…",1
RT @NdabaShandu1: Depression is real among  high achievers it’s worsened by impostor syndrome - a psychological pattern in which an individ…,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @_emiherrera: nothings wrong , buttt I just feel so sad for no reason :(((",1
damn anxiety can be so crippling,1
I don't want to say I've never been more sad in my life bc I have those times or moments but shit man the depression is reeeeeaal.,1
Thousands of mothers left to cope alone with mental illness https://t.co/mmyFIC7tWf,1
"RT @MrSamuel_81: GOD IS BIGGER THAN 
Your Past. 
Your Depression. 
Your Pain. 
Your Hate. 
Your Anger. 
Your Doubt. 
Your Fear. 
Your Shame…",1
My poor baby I feel so sad for him. https://t.co/ld4InYi34c,1
I might be gay but at least I'm sad,1
I've seen them lose their kids to social workers cuz they been struggling with depression and can't get back up,1
"RT @dianasnutz: I don't get why people don't read outside of school, y'all must live some sad lives damn",1
"RT @selinaeshraghi: Suicide by firearm is a form of gun violence.
Suicide by firearm is a form of gun violence.
Suicide by firearm is a for…",1
"RT @Sandy81798642: @MandichTony @Mamaknits3 @Newsweek It’s frustrating &amp; sad. I have a family member that just won’t listen,turns a deaf ea…",1
RT @truffIepup: i get the worst waves of depression and loneliness randomly and i hate it.,1
RT @Jniewalker: มินย้อกถามซอฮยอนว่า depression แปลว่าอะไร น้องก็พิมพ์ตอบให้ ละนังก็แบบ อู้วว ชเวซอฮยอนนน~~ ละก็บอกว่าเนี่ยซอฮยอนเคย… ,1
"RT @Plynteria: Adachi: I became a cop just so I could legally carry a gun and kill people

NA fans: oh fuck yum I love the edge?

Akechi: I…",1
"RT @brentconner_: I’m

                  So

     Fucking

                       Ugly

And it’s

                        💞💖💘💕…",1
@greyVbby oh fuck no my anxiety turns me into a turtle tryna get the fuck back in its shell. especially around all… https://t.co/ugy2b7Jl6G,1
RT @Man_isssh: Irony just committed suicide 😂😂 https://t.co/i4E7TLCDC7,1
as a psych major i’m frustrated at the stigma against getting a bachelors in psych and not being being to find a jo… https://t.co/xgzPJAlFEd,1
RT @allieschuler: alexa cure my depression,1
RT @morganriIey: Your WCW is a piece of shit who takes 6 depression naps a day. She also pushes away everybody who cares about her. It's me…,1
"RT @Salon: His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/iK…",1
RT @oz_f: This is bleak as hell - median income in Australian hasn’t increased at all since 2009. https://t.co/EFuZpYBTSr,1
"RT @camsitsdown: C4/C5 spinal cord injury, quadriplegic, &amp; reoccurring mental health problems. 

#disabledandcute https://t.co/R0bSC3lm5k",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @nambili101: It’s scary how everyone is just suffering from mental illness, particularly depression lately. Are we doing something wrong…",1
"@Oms1953 Bless you, I lost Lucy, my cat in 2013. I still miss her every day. I am sorry about your sad loss.",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @Man_isssh: Irony just committed suicide 😂😂 https://t.co/i4E7TLCDC7,1
RT @NinthWardJawn: me as my mental health continues to decline and my depression and anxiety cloud my judgment and decision making. https:/…,1
seeing shit like this makes me happy/sad I chose a life of crime.,1
RT @NinthWardJawn: me as my mental health continues to decline and my depression and anxiety cloud my judgment and decision making. https:/…,1
RT @metrointhisbich: i have depression jacob https://t.co/bsAlWN8utM,1
Storyteller didn’t have any sad songs and I’m ready for @carrieunderwood to make me cry. Cry Pretty (Album)  is already that bitch,1
OH MY FUCK SAME https://t.co/tWrqHCPhco,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @lSABABE: me: *takes 4 depression naps during the day and manages to fall asleep again at night and sleep in and wake up late… ,1
what are your opinions on lego crippling depression blossom @WooflyWaffles @Saxa_san @1greg7YT https://t.co/hoqgZJT57z,1
This makes me so sad.. My heart is breaking for him 💔 I know exactly what it's like to lose grandparents and it's h… https://t.co/DfV7v3oxvb,1
@KNK_OfficiaI hey bro s i miss u now and im sad suddenly pls come back,1
It’s really sad that he’s been home less than 24 hours and he can have a full conversation with me but yet I have to drag it out of you.,1
RT @greciasanchez31: i feel like i'm about to go in depression mode for no reason.,1
Suicide Squad,1
@LilithLiberated @praisinallday @RevNFidel Which I find to be really sad and tbh I also find to be additional evide… https://t.co/EIbBfvfwTJ,1
"RT @forjungs: Jangan sampai trending. Sensor namanya. He doesnt need to see his name trending bc of this sad news.

I'm shaking and I didnt…",1
"HT @Mark_Sisson 7 Alternative Therapies for Depression - As I discussed last month, depression is the yin to an... https://t.co/VkzAqNFaKx",1
im feeling so down lately and binge watching @nailogical made me forget why i was sad wksiqihsha,1
I SCREAMED AT THE “WHY YOU SAD IDK NAN MOLLA” PART,1
What Happens When a Stress Expert Battles Mental Illness @outsidemagazine https://t.co/ukumj22wag,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @natkinggcole: Hate hate hate when people like to generalize anxiety and think it's cool like bitch sit down worrying ab ur prom dress/f…,1
Author says mental health spending bypasses the most severely ill #Modesto https://t.co/yLNOimYhqG,1
was so sad that i felt nauseous 🙃,1
"RT @HefinR: After 27 years of service to the #NHS as a nurse, midwife &amp; health visitor, Mrs R has today resigned - the frustration of seein…",1
RT @desirehayag: if my homies is sad.. i’m sad too,1
"RT @jerikasmile: numbers that can help someone. 

suicide: 1-800-273-8255
LGBTQ: 1-866-488-7386
domestic violence: 1-800-799-7233
child abu…",1
"RT @PabloFedados: This is sad , really really sad! 

😭😭😭😂😂😂

@NandosSA https://t.co/EO9u3ymPRz",1
"RT @itstaytorres: Depression isn’t always suicidal thoughts, and loneliness, and unending sadness. Sometimes it’s sleeping too much or too…",1
@DannyJamesBlake Its very scary to drive. I think I will only learn if I will finally cure my anxiety: (,1
